ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
-10881.99,-11477.564999999999,-21838.184999999998,-6301.26,364.32,-29252.07,-11576.88,-4504.139999999999
-10929.779999999999,-11510.369999999999,-21846.87,-6322.545,345.96,-29276.954999999998,-11607.57,-4560.21
-10899.09,-11573.865,-21912.57,-6355.08,312.3,-29345.309999999998,-11615.355,-4413.15
-10797.164999999999,-11546.279999999999,-21913.965,-6347.34,311.49,-29323.89,-11562.164999999999,-4236.255
-10809.27,-11533.275,-21870.45,-6353.594999999999,290.7,-29279.204999999998,-11519.145,-4227.255
-10842.074999999999,-11567.205,-21932.774999999998,-6396.929999999999,219.42,-29329.379999999997,-11542.545,-4292.325
-10820.52,-11551.814999999999,-21882.239999999998,-6343.11,225.045,-29414.925,-11624.13,-4295.295
-10825.38,-11524.23,-21866.129999999997,-6358.995,275.58,-29371.364999999998,-11630.16,-4326.75
-10821.42,-11497.814999999999,-21864.555,-6331.365,405.81,-29242.844999999998,-11555.279999999999,-4350.915
-10829.97,-11485.935,-21821.445,-6289.245,462.59999999999997,-29231.055,-11548.215,-4368.014999999999
-10841.67,-11519.189999999999,-21849.93,-6316.83,383.985,-29259.765,-11558.25,-4369.455
-10863.63,-11508.615,-21847.364999999998,-6307.0199999999995,276.39,-29292.3,-11586.914999999999,-4414.139999999999
-10836.09,-11470.005,-21816.54,-6262.92,324.18,-29260.395,-11574.359999999999,-4393.215
-10844.055,-11533.635,-21896.594999999998,-6354.09,292.59,-29313.585,-11585.25,-4347.18
-10843.83,-11582.64,-21946.995,-6456.014999999999,277.245,-29323.98,-11579.039999999999,-4322.835
-10843.38,-11564.279999999999,-21942.54,-6456.69,301.22999999999996,-29292.524999999998,-11574.72,-4291.5599999999995
-10849.904999999999,-11541.689999999999,-21916.395,-6393.915,279.36,-29280.78,-11586.195,-4301.955
-10832.265,-11519.46,-21866.805,-6332.04,259.335,-29320.065,-11589.615,-4314.195
-10834.289999999999,-11530.664999999999,-21882.6,-6364.665,258.885,-29307.059999999998,-11574.99,-4324.905
-10846.26,-11569.41,-21944.204999999998,-6403.23,285.885,-29336.715,-11579.31,-4340.79
-10837.845,-11528.64,-21890.52,-6375.825,190.07999999999998,-29403.765,-11595.24,-4347.224999999999
-10833.93,-11498.265,-21836.835,-6314.804999999999,206.95499999999998,-29378.34,-11596.365,-4359.42
-10845.27,-11494.439999999999,-21827.295,-6324.03,319.86,-29297.43,-11587.949999999999,-4385.295
