ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
-10503.72,-11482.965,-21715.379999999997,-6255.405,276.34499999999997,-28661.85,-9937.215,-4495.679999999999
-10482.345,-11416.365,-21604.815,-6165.63,265.86,-28688.355,-9928.89,-4483.665
-10469.16,-11411.414999999999,-21654.315,-6247.26,286.83,-28715.445,-9931.095,-4479.525
-10493.73,-11471.265,-21735.18,-6343.5599999999995,280.66499999999996,-28731.195,-9946.17,-4495.32
-10524.285,-11499.3,-21735.54,-6402.42,168.93,-28748.969999999998,-9970.74,-4516.245
-10523.34,-11498.445,-21708.54,-6383.745,-34.29,-28769.129999999997,-9959.039999999999,-4511.295
-10499.175,-11445.57,-21659.309999999998,-6289.92,81.13499999999999,-28704.015,-9920.07,-4491.405
-10480.23,-11431.664999999999,-21663.315,-6237.54,353.835,-28591.829999999998,-9884.07,-4471.47
-10458.494999999999,-11408.4,-21610.8,-6197.535,552.6,-28566.27,-9895.59,-4460.175
-10452.914999999999,-11444.265,-21692.879999999997,-6304.545,436.815,-28638.675,-9899.955,-4452.66
-10486.935,-11482.56,-21739.995,-6323.04,380.025,-28667.43,-9924.93,-4479.12
-10476.18,-11352.33,-21524.805,-6050.07,468.495,-28650.42,-9944.279999999999,-4491.54
-10485.18,-11375.369999999999,-21504.105,-6016.32,429.93,-28627.155,-9950.445,-4512.33
-10495.395,-11427.435,-21576.015,-6064.155,442.97999999999996,-28608.164999999997,-9944.234999999999,-4541.13
-10503.09,-11405.52,-21595.14,-6111.54,462.645,-28575.0,-9918.225,-4566.51
-10535.22,-11403.945,-21628.395,-6179.804999999999,413.90999999999997,-28625.219999999998,-9936.765,-4623.345
-10588.23,-11412.225,-21601.395,-6181.65,367.56,-28667.745,-9948.24,-4648.1849999999995
-10616.265,-11474.595,-21632.219999999998,-6237.8099999999995,336.735,-28678.23,-9952.425,-4670.91
-10536.164999999999,-11484.09,-21740.355,-6379.83,285.03,-28705.364999999998,-9932.49,-4563.63
-10476.539999999999,-11455.92,-21721.274999999998,-6328.304999999999,306.135,-28645.785,-9917.595,-4494.96
-10442.295,-11402.64,-21674.07,-6198.344999999999,374.985,-28563.84,-9861.39,-4508.235
-10483.425,-11432.97,-21683.475,-6248.925,359.01,-28673.414999999997,-9934.965,-4540.86
-10493.234999999999,-11335.904999999999,-21529.53,-6163.065,367.46999999999997,-28683.539999999997,-10013.445,-4576.139999999999
-10513.619999999999,-11401.83,-21587.355,-6195.33,341.055,-28638.495,-9961.289999999999,-4502.34
-10489.68,-11503.529999999999,-21735.855,-6358.455,208.62,-28690.245,-9888.48,-4340.474999999999
-10489.275,-11502.449999999999,-21734.415,-6367.23,187.695,-28768.5,-9885.824999999999,-4387.095
-10502.279999999999,-11518.74,-21751.2,-6374.205,190.035,-28731.42,-9857.744999999999,-4411.53
-10436.355,-11444.445,-21720.239999999998,-6320.565,259.425,-28714.41,-9895.815,-4374.0
-10431.945,-11428.02,-21725.055,-6339.87,229.5,-28713.645,-9903.42,-4370.625
-10484.19,-11493.225,-21756.96,-6334.245,205.695,-28684.17,-9887.535,-4402.035
-10494.855,-11519.82,-21733.739999999998,-6264.585,277.11,-28730.835,-9925.515,-4423.275
-10479.33,-11427.3,-21615.344999999998,-6191.054999999999,351.22499999999997,-28764.045,-9964.574999999999,-4454.37
-10478.115,-11419.244999999999,-21633.885,-6238.9349999999995,249.52499999999998,-28800.539999999997,-9970.425,-4472.639999999999
-10462.095,-11410.605,-21618.09,-6199.5599999999995,268.78499999999997,-28747.664999999997,-9920.744999999999,-4459.545
-10476.494999999999,-11398.005,-21601.665,-6257.88,312.255,-28715.94,-9918.09,-4487.67
-10516.365,-11441.115,-21682.8,-6336.2699999999995,327.87,-28652.94,-9924.57,-4534.425
-10538.055,-11452.23,-21685.14,-6248.655,324.405,-28639.35,-9914.13,-4547.474999999999
-10539.539999999999,-11507.984999999999,-21770.415,-6312.24,167.98499999999999,-28740.914999999997,-9935.414999999999,-4511.295
-10508.22,-11549.295,-21819.69,-6428.79,98.82,-28772.954999999998,-9970.38,-4453.065
-10507.365,-11502.0,-21779.415,-6398.325,269.145,-28747.71,-10000.305,-4481.099999999999
-10526.355,-11495.115,-21759.93,-6314.849999999999,372.33,-28717.065,-10003.994999999999,-4514.715
-10519.109999999999,-11485.664999999999,-21678.795,-6191.639999999999,365.085,-28705.995,-9966.914999999999,-4508.82
-10488.779999999999,-11416.949999999999,-21622.23,-6181.65,332.55,-28697.985,-9928.035,-4489.785
-10482.164999999999,-11431.125,-21679.29,-6312.825,280.62,-28677.96,-9878.535,-4472.82
-10486.035,-11436.705,-21699.855,-6337.889999999999,316.44,-28648.62,-9856.664999999999,-4459.905
-10492.83,-11444.939999999999,-21703.545,-6299.01,315.765,-28651.094999999998,-9876.465,-4469.13
-10528.065,-11521.305,-21702.42,-6260.8949999999995,221.89499999999998,-28686.465,-9904.59,-4503.42
-10510.605,-11465.145,-21677.579999999998,-6261.3,233.23499999999999,-28750.364999999998,-9945.72,-4502.835
-10498.994999999999,-11424.869999999999,-21648.78,-6314.58,236.295,-28735.965,-9930.645,-4492.44
-10478.565,-11436.074999999999,-21653.864999999998,-6380.325,240.66,-28721.34,-9941.4,-4478.58
-10497.195,-11453.355,-21671.28,-6350.219999999999,269.73,-28704.51,-9954.27,-4497.615
-10493.595,-11478.195,-21733.065,-6278.985,299.34,-28697.715,-9951.48,-4497.705
-10480.994999999999,-11420.189999999999,-21641.355,-6209.91,304.92,-28698.614999999998,-9941.76,-4489.965
-10510.605,-11430.539999999999,-21638.295,-6222.915,259.875,-28709.504999999997,-9915.21,-4496.445
-10499.265,-11445.66,-21638.565,-6242.49,157.185,-28679.76,-9940.14,-4488.929999999999
-10489.14,-11424.645,-21648.329999999998,-6304.32,185.31,-28670.309999999998,-9984.96,-4497.345
-10480.994999999999,-11402.55,-21630.51,-6308.505,378.85499999999996,-28649.385,-9965.565,-4488.21
-10473.029999999999,-11424.779999999999,-21720.195,-6276.285,344.385,-28693.844999999998,-9933.795,-4498.605
-10519.289999999999,-11422.125,-21693.015,-6182.46,226.89,-28659.465,-9887.13,-4581.45
-10557.404999999999,-11437.965,-21634.155,-6173.054999999999,223.875,-28588.59,-9848.25,-4637.925
-10579.77,-11455.65,-21623.85,-6289.92,100.35,-28581.12,-9895.77,-4627.349999999999
-10562.445,-11497.904999999999,-21701.655,-6353.37,197.505,-28645.335,-9975.869999999999,-4570.245
-10589.535,-11483.414999999999,-21644.73,-6177.24,379.08,-28680.164999999997,-9973.89,-4609.755
-10546.065,-11453.13,-21655.215,-6196.275,393.34499999999997,-28684.35,-9928.305,-4632.974999999999
-10559.565,-11460.555,-21701.879999999997,-6340.23,329.625,-28679.579999999998,-9909.72,-4653.135
-10587.33,-11460.24,-21655.98,-6275.429999999999,501.435,-28688.309999999998,-9879.345,-4553.505
-10472.94,-11426.445,-21675.059999999998,-6313.5,330.03,-28752.84,-9895.815,-4399.785
-10456.74,-11406.015,-21625.155,-6227.82,219.105,-28728.855,-9955.845,-4428.495
-10513.08,-11442.555,-21628.62,-6172.605,322.02,-28640.969999999998,-9952.244999999999,-4463.595
-10502.91,-11491.515,-21682.44,-6271.29,211.67999999999998,-28690.469999999998,-9983.385,-4388.4
-10503.135,-11531.789999999999,-21793.86,-6415.65,156.375,-28715.399999999998,-9960.93,-4395.915
-10516.815,-11542.455,-21832.469999999998,-6530.8949999999995,124.695,-28732.545,-9971.19,-4451.58
-10497.734999999999,-11502.18,-21832.965,-6559.695,-74.52,-28789.289999999997,-10009.89,-4486.635
-10522.935,-11537.775,-21864.195,-6600.735,-226.845,-28906.92,-10011.555,-4503.69
-10523.744999999999,-11572.875,-21945.69,-6487.469999999999,103.77,-28815.57,-9928.89,-4450.365
-10444.455,-11501.46,-21886.605,-6339.42,452.655,-28709.64,-9923.805,-4373.235
-10476.81,-11446.38,-21642.344999999998,-6172.11,495.04499999999996,-28620.045,-9951.615,-4446.224999999999
-10475.324999999999,-11432.564999999999,-21643.245,-6200.639999999999,394.875,-28583.73,-9921.015,-4458.78
-10473.39,-11427.48,-21674.745,-6257.925,365.49,-28607.805,-9898.875,-4457.385
-10454.13,-11359.98,-21525.12,-6069.465,491.76,-28629.405,-9889.56,-4451.49
-10467.449999999999,-11391.255,-21562.155,-6112.665,435.555,-28624.454999999998,-9887.984999999999,-4456.304999999999
-10480.455,-11404.98,-21583.8,-6163.065,450.405,-28593.27,-9892.845,-4462.92
-10468.395,-11415.33,-21636.405,-6221.5199999999995,418.005,-28610.64,-9895.23,-4459.1849999999995
-10471.859999999999,-11434.275,-21745.98,-6316.245,320.67,-28639.53,-9869.805,-4461.389999999999
-10464.39,-11426.984999999999,-21697.875,-6274.26,226.935,-28709.145,-9883.395,-4453.29
-10488.824999999999,-11450.16,-21570.93,-6162.12,301.905,-28720.44,-9899.279999999999,-4468.095
-10506.285,-11493.18,-21671.504999999997,-6265.44,313.78499999999997,-28666.395,-9908.279999999999,-4485.69
-10484.324999999999,-11445.615,-21747.42,-6449.4,193.185,-28656.09,-9911.025,-4469.22
-10483.47,-11412.27,-21768.39,-6478.965,140.98499999999999,-28659.195,-9913.32,-4472.505
-10518.795,-11491.47,-21899.43,-6544.665,64.35,-28712.16,-9918.494999999999,-4503.554999999999
-10541.699999999999,-11555.64,-21844.575,-6434.865,167.89499999999998,-28659.87,-9899.145,-4513.32
-10543.815,-11603.295,-21917.024999999998,-6599.88,13.77,-28720.53,-9902.925,-4504.635
-10537.965,-11567.97,-21944.114999999998,-6700.815,-196.92,-28898.37,-9961.74,-4512.554999999999
-10528.38,-11423.835,-21679.965,-6445.44,-249.84,-28835.055,-9965.789999999999,-4534.65
-10516.68,-11354.535,-21530.34,-6218.639999999999,89.19,-28616.445,-9947.205,-4545.045
-10503.72,-11379.33,-21587.715,-6262.605,248.89499999999998,-28531.26,-9936.27,-4542.929999999999
-10500.93,-11458.664999999999,-21628.125,-6156.045,466.38,-28537.335,-9931.994999999999,-4503.735
-10387.35,-11326.365,-21492.945,-5985.045,680.7149999999999,-28615.86,-9887.625,-4420.3949999999995
-10432.08,-11294.595,-21551.67,-6168.24,574.3349999999999,-28527.075,-9877.859999999999,-4549.59
-10580.94,-11335.994999999999,-21554.235,-6109.245,606.645,-28495.754999999997,-9882.494999999999,-4787.1449999999995
-10663.875,-11343.24,-21486.015,-6079.7699999999995,464.4,-28536.3,-9877.994999999999,-4866.165
-10643.58,-11498.039999999999,-21713.805,-6346.9349999999995,59.22,-28629.0,-9887.94,-4694.804999999999
-10566.63,-11643.029999999999,-21896.055,-6485.264999999999,-114.83999999999999,-28726.155,-9934.109999999999,-4397.355
-10471.725,-11533.545,-21745.71,-6369.03,141.70499999999998,-28761.21,-9990.765,-4293.495
