ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
-11170.125,-11848.455,-22889.43,-6693.21,477.85499999999996,-30441.239999999998,-13505.939999999999,-4024.89
-11167.83,-11881.89,-22907.565,-6685.469999999999,504.35999999999996,-30411.27,-13514.175,-4023.6299999999997
-11172.465,-11832.029999999999,-22884.75,-6679.3949999999995,493.155,-30440.745,-13558.455,-4059.99
-11152.035,-11778.39,-22831.739999999998,-6663.509999999999,498.375,-30444.03,-13553.414999999999,-4038.66
-11116.439999999999,-11776.05,-22815.045,-6626.384999999999,550.935,-30416.039999999997,-13521.375,-3998.79
-11118.06,-11800.619999999999,-22849.559999999998,-6656.58,511.245,-30446.504999999997,-13511.475,-4001.22
-11150.1,-11785.859999999999,-22842.27,-6686.415,436.455,-30562.065,-13552.695,-4033.665
-11123.189999999999,-11757.42,-22782.195,-6605.19,498.645,-30521.25,-13512.779999999999,-4016.7
-11140.695,-11792.115,-22834.17,-6637.365,512.145,-30432.329999999998,-13515.164999999999,-4026.7349999999997
-11161.845,-11801.475,-22858.469999999998,-6675.75,498.555,-30378.195,-13532.355,-4041.4049999999997
-11138.355,-11777.58,-22829.579999999998,-6644.07,533.835,-30356.954999999998,-13462.019999999999,-4002.615
-11145.869999999999,-11788.47,-22827.42,-6633.2699999999995,552.42,-30338.864999999998,-13430.07,-4017.4649999999997
-11159.595,-11794.365,-22831.469999999998,-6638.445,545.85,-30364.02,-13491.314999999999,-4056.975
-11162.52,-11801.25,-22858.02,-6675.66,509.445,-30398.805,-13544.055,-4052.205
-11157.975,-11806.289999999999,-22863.015,-6689.115,471.555,-30439.98,-13537.755,-4032.495
-11149.335,-11804.265,-22860.45,-6683.49,465.255,-30453.254999999997,-13514.22,-4017.1949999999997
-11164.185,-11804.13,-22849.605,-6670.53,488.835,-30419.954999999998,-13507.109999999999,-4042.845
-11189.88,-11825.279999999999,-22865.489999999998,-6682.995,487.305,-30397.949999999997,-13457.205,-4067.64
