ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
-11057.085,-11734.199999999999,-22692.329999999998,-6574.094999999999,467.59499999999997,-30360.329999999998,-13317.255,-4047.48
-11064.869999999999,-11742.975,-22707.18,-6609.735,449.145,-30378.96,-13334.715,-4048.74
-11078.64,-11782.26,-22743.765,-6654.105,422.23499999999996,-30390.12,-13325.715,-4042.395
-11070.135,-11765.475,-22728.645,-6642.99,446.94,-30349.079999999998,-13282.019999999999,-4032.6299999999997
-11074.545,-11764.619999999999,-22741.469999999998,-6655.815,435.96,-30360.51,-13283.369999999999,-4045.5
-11075.715,-11769.48,-22756.364999999998,-6664.139999999999,444.015,-30359.43,-13312.439999999999,-4053.915
-11050.65,-11746.935,-22758.39,-6666.795,439.74,-30386.024999999998,-13387.275,-4043.8799999999997
-11096.324999999999,-11799.81,-22808.61,-6717.87,388.305,-30472.425,-13426.109999999999,-4091.94
-11121.885,-11827.935,-22781.34,-6678.405,429.84,-30411.495,-13332.779999999999,-4088.79
-11066.22,-11769.435,-22699.53,-6652.755,465.57,-30366.765,-13363.154999999999,-4028.7599999999998
-11047.59,-11758.59,-22704.704999999998,-6667.335,438.705,-30386.07,-13347.0,-4017.06
-11053.215,-11760.21,-22712.445,-6643.889999999999,387.99,-30406.905,-13286.744999999999,-4018.41
-11040.435,-11753.91,-22712.805,-6615.405,413.28,-30424.274999999998,-13302.045,-4011.8399999999997
-11009.654999999999,-11719.529999999999,-22675.77,-6548.58,509.17499999999995,-30337.875,-13301.91,-4002.5699999999997
-10950.119999999999,-11603.295,-22559.399999999998,-6451.695,622.7099999999999,-30171.465,-13251.824999999999,-3982.725
-10943.279999999999,-11575.755,-22538.25,-6472.844999999999,606.51,-30199.545,-13251.869999999999,-3987.54
-11120.22,-11828.88,-22809.42,-6741.134999999999,364.09499999999997,-30447.18,-13265.414999999999,-4058.595
-11156.939999999999,-11903.13,-22871.25,-6797.79,292.005,-30500.864999999998,-13268.97,-4071.87
-11123.1,-11869.109999999999,-22840.829999999998,-6778.889999999999,349.155,-30433.545,-13277.925,-4076.0099999999998
-11097.855,-11777.625,-22764.375,-6697.62,424.53,-30388.59,-13358.385,-4084.335
-11094.75,-11737.484999999999,-22719.78,-6611.804999999999,453.59999999999997,-30398.309999999998,-13391.865,-4095.225
-11091.96,-11769.57,-22782.51,-6647.445,415.97999999999996,-30458.789999999997,-13387.725,-4074.0299999999997
-11049.93,-11743.74,-22762.934999999998,-6674.13,382.32,-30440.25,-13333.68,-4020.2549999999997
-11052.9,-11742.93,-22711.545,-6700.23,366.79499999999996,-30391.785,-13370.76,-4031.145
-11081.699999999999,-11771.189999999999,-22710.375,-6697.9349999999995,372.465,-30422.16,-13335.164999999999,-4044.825
-11061.27,-11758.59,-22712.895,-6634.17,440.37,-30408.254999999997,-13266.99,-4016.97
-11035.125,-11715.57,-22665.915,-6537.33,548.1,-30305.295,-13316.894999999999,-4009.77
-11036.385,-11720.789999999999,-22677.344999999998,-6575.445,499.54499999999996,-30351.105,-13283.55,-4008.24
-11069.685,-11772.99,-22724.864999999998,-6634.844999999999,441.405,-30418.695,-13269.015,-4034.295
-11092.77,-11790.99,-22758.795,-6668.865,426.10499999999996,-30372.12,-13305.779999999999,-4058.955
-11021.939999999999,-11692.529999999999,-22670.145,-6582.195,515.79,-30283.739999999998,-13319.685,-4015.305
-10979.505,-11632.095,-22600.485,-6512.175,585.09,-30235.68,-13327.064999999999,-4000.995
-11035.664999999999,-11702.609999999999,-22666.14,-6579.315,519.435,-30297.195,-13321.439999999999,-4044.69
-11096.775,-11803.59,-22767.12,-6678.36,422.505,-30379.32,-13315.994999999999,-4045.5899999999997
-11090.43,-11817.09,-22781.204999999998,-6682.32,414.405,-30401.324999999997,-13322.115,-4032.99
-11107.845,-11818.664999999999,-22783.364999999998,-6683.715,407.88,-30409.649999999998,-13290.119999999999,-4055.895
-11110.14,-11795.085,-22769.415,-6696.54,393.255,-30421.079999999998,-13305.015,-4059.1349999999998
-11069.865,-11775.375,-22736.34,-6648.344999999999,450.04499999999996,-30362.625,-13311.269999999999,-4038.435
-11049.3,-11768.039999999999,-22722.614999999998,-6610.634999999999,491.58,-30340.305,-13317.57,-4032.765
-11085.074999999999,-11777.22,-22727.204999999998,-6627.105,465.885,-30365.28,-13341.555,-4075.065
