ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
-10889.775,-11689.47,-22496.895,-6487.74,456.3,-30258.675,-13086.404999999999,-4129.605
-10886.4,-11668.77,-22442.85,-6468.75,486.35999999999996,-30212.73,-13023.63,-4134.24
-10899.18,-11685.33,-22476.105,-6519.915,466.78499999999997,-30211.695,-13012.92,-4141.305
-10903.68,-11697.345,-22509.18,-6575.355,411.16499999999996,-30343.14,-13180.23,-4159.71
-10927.755,-11733.029999999999,-22555.754999999997,-6614.009999999999,359.685,-30375.585,-13174.38,-4171.635
-10881.494999999999,-11683.35,-22511.655,-6585.165,365.085,-30394.53,-13138.38,-4121.415
-10850.67,-11635.335,-22445.19,-6525.945,465.16499999999996,-30301.875,-13106.25,-4111.5599999999995
-10874.115,-11657.654999999999,-22447.844999999998,-6482.969999999999,560.8349999999999,-30069.719999999998,-13018.5,-4124.43
-10906.244999999999,-11703.42,-22501.71,-6521.04,508.455,-30120.614999999998,-13016.25,-4128.974999999999
-10912.23,-11711.744999999999,-22513.725,-6522.344999999999,497.745,-30191.805,-13068.855,-4138.38
-10900.619999999999,-11695.32,-22494.059999999998,-6501.78,502.695,-30179.789999999997,-13061.025,-4134.375
-10901.744999999999,-11689.785,-22484.43,-6495.389999999999,490.275,-30178.125,-13056.57,-4143.78
-10920.105,-11700.27,-22506.165,-6537.87,433.62,-30237.03,-13058.369999999999,-4178.115
-10900.664999999999,-11675.609999999999,-22485.105,-6529.1849999999995,428.13,-30281.76,-13089.465,-4167.63
-10858.32,-11636.369999999999,-22438.215,-6466.005,523.98,-30218.579999999998,-13143.644999999999,-4121.6849999999995
-10891.619999999999,-11677.904999999999,-22480.245,-6498.99,528.795,-30205.62,-13153.904999999999,-4148.415
-10882.98,-11648.789999999999,-22445.82,-6469.2,558.675,-30172.59,-13153.455,-4167.45
-10854.225,-11604.6,-22399.605,-6436.755,582.2099999999999,-30084.03,-13000.59,-4145.94
-10874.25,-11648.475,-22448.114999999998,-6483.195,547.605,-30111.614999999998,-12945.914999999999,-4121.6849999999995
-10944.045,-11725.83,-22522.68,-6543.09,508.455,-30197.655,-13195.71,-4186.665
-10972.845,-11781.135,-22584.69,-6596.054999999999,451.395,-30272.309999999998,-13180.095,-4172.805
-10903.814999999999,-11722.904999999999,-22544.19,-6576.884999999999,406.755,-30368.52,-13092.84,-4103.82
-10878.255,-11693.43,-22516.695,-6551.82,411.75,-30307.364999999998,-13076.73,-4097.79
-10897.965,-11704.365,-22521.149999999998,-6551.37,416.115,-30323.925,-13059.045,-4138.83
-10904.13,-11683.035,-22490.055,-6521.804999999999,452.15999999999997,-30333.914999999997,-13032.72,-4171.32
-10893.105,-11649.375,-22447.44,-6468.3,554.715,-30080.25,-12990.33,-4174.92
-10877.445,-11662.965,-22468.59,-6483.599999999999,561.15,-30041.235,-13100.22,-4126.68
-10880.189999999999,-11683.215,-22497.344999999998,-6517.71,525.78,-30126.42,-13089.465,-4114.17
-10836.585,-11635.289999999999,-22446.989999999998,-6469.74,558.765,-30119.805,-13036.185,-4081.41
-10871.1,-11673.81,-22485.329999999998,-6512.759999999999,493.155,-30199.14,-13042.71,-4104.224999999999
-10956.42,-11769.39,-22583.655,-6610.995,400.455,-30254.355,-13026.779999999999,-4167.945
-10965.42,-11785.635,-22594.59,-6609.105,409.85999999999996,-30248.73,-13062.869999999999,-4184.55
-10917.855,-11721.914999999999,-22543.965,-6571.304999999999,438.435,-30297.645,-13143.195,-4147.0199999999995
-10882.89,-11674.529999999999,-22496.445,-6537.42,471.15,-30271.23,-13074.705,-4098.6449999999995
-10846.664999999999,-11633.67,-22455.585,-6487.92,515.745,-30167.504999999997,-13041.314999999999,-4088.16
-10879.695,-11657.475,-22463.055,-6488.46,506.025,-30176.37,-13076.189999999999,-4129.29
-10884.734999999999,-11678.13,-22489.335,-6517.62,486.63,-30210.39,-13090.68,-4122.135
-10861.965,-11655.404999999999,-22474.395,-6501.15,510.03,-30177.405,-13055.939999999999,-4107.33
-10899.045,-11689.244999999999,-22506.165,-6539.8949999999995,467.145,-30214.664999999997,-13067.144999999999,-4133.25
-10919.475,-11715.975,-22527.719999999998,-6557.535,449.325,-30237.344999999998,-13079.385,-4142.205
-10898.865,-11691.09,-22502.07,-6527.969999999999,479.835,-30213.495,-13072.725,-4137.795
-10874.654999999999,-11662.515,-22476.78,-6511.275,489.51,-30211.695,-13080.914999999999,-4127.76
-10850.939999999999,-11631.195,-22451.355,-6495.525,496.44,-30217.905,-13105.98,-4116.6449999999995
-10887.255,-11670.255,-22485.915,-6538.545,463.09499999999997,-30241.035,-13122.314999999999,-4140.99
-10916.865,-11713.635,-22533.254999999997,-6579.2699999999995,457.83,-30237.66,-13088.43,-4147.11
-10886.58,-11670.164999999999,-22483.71,-6526.62,500.21999999999997,-30227.399999999998,-13104.225,-4131.63
-10884.779999999999,-11663.1,-22466.024999999998,-6494.49,500.715,-30195.405,-13093.38,-4132.575
-10907.82,-11690.055,-22476.96,-6493.05,508.22999999999996,-30204.27,-13059.539999999999,-4138.92
-10918.755,-11700.99,-22493.114999999998,-6529.41,462.195,-30229.559999999998,-13095.449999999999,-4156.47
-10922.355,-11700.09,-22507.065,-6552.09,468.945,-30238.515,-13127.939999999999,-4175.19
-10903.14,-11675.654999999999,-22487.265,-6545.565,478.48499999999996,-30213.855,-13072.095,-4163.49
-10863.9,-11640.42,-22453.245,-6504.57,520.56,-30174.03,-12992.894999999999,-4113.8099999999995
-10872.99,-11656.17,-22462.92,-6475.59,527.535,-30202.695,-13084.38,-4111.605
-10894.32,-11676.689999999999,-22481.64,-6494.3099999999995,484.91999999999996,-30199.004999999997,-13127.67,-4141.215
-10908.314999999999,-11700.81,-22513.635,-6524.865,443.115,-30198.149999999998,-13068.539999999999,-4139.6849999999995
-10897.83,-11690.775,-22507.29,-6525.945,459.495,-30203.954999999998,-13021.289999999999,-4133.115
-10860.21,-11646.585,-22486.5,-6525.99,507.645,-30205.89,-13052.654999999999,-4108.005
-10844.775,-11629.17,-22467.825,-6494.175,516.555,-30190.949999999997,-13088.97,-4099.275
-10943.145,-11726.01,-22534.02,-6579.63,410.31,-30283.065,-13156.965,-4199.49
-10981.08,-11751.57,-22542.84,-6603.165,405.765,-30279.195,-13190.49,-4243.365
-10923.119999999999,-11706.3,-22506.885,-6554.115,481.95,-30191.94,-13038.164999999999,-4149.2699999999995
-10874.52,-11676.96,-22486.86,-6502.365,485.685,-30256.155,-13035.51,-4077.6749999999997
-10897.965,-11694.645,-22510.53,-6547.95,401.49,-30388.77,-13099.545,-4125.42
-10889.055,-11676.465,-22491.719999999998,-6539.58,411.435,-30355.92,-13113.72,-4130.955
-10899.63,-11684.88,-22495.454999999998,-6529.634999999999,464.76,-30212.235,-13081.32,-4139.505
-10930.725,-11722.455,-22537.754999999997,-6575.04,426.28499999999997,-30289.59,-13102.605,-4161.87
-10926.225,-11722.005,-22546.125,-6600.69,370.755,-30408.03,-13166.055,-4164.885
-10859.085,-11646.585,-22468.32,-6521.804999999999,448.78499999999997,-30290.399999999998,-13139.82,-4110.705
-10825.875,-11605.095,-22409.055,-6434.325,577.755,-30109.68,-13060.215,-4093.1099999999997
-10827.045,-11599.335,-22399.965,-6403.094999999999,643.3199999999999,-29997.225,-13034.115,-4109.76
-10902.689999999999,-11662.65,-22464.27,-6484.455,558.225,-30082.32,-13009.904999999999,-4148.415
-10962.539999999999,-11735.595,-22540.094999999998,-6569.639999999999,451.755,-30208.14,-13047.255,-4187.835
-10922.039999999999,-11707.199999999999,-22520.43,-6558.3,438.255,-30262.77,-13160.609999999999,-4168.44
-10877.715,-11667.869999999999,-22477.274999999998,-6513.795,477.495,-30239.774999999998,-13089.24,-4123.215
-10912.095,-11717.189999999999,-22541.219999999998,-6579.36,427.995,-30235.86,-13060.26,-4125.15
-10924.154999999999,-11728.619999999999,-22557.87,-6607.304999999999,414.85499999999996,-30217.14,-13071.195,-4127.13
-10895.49,-11690.145,-22510.079999999998,-6553.215,469.755,-30203.594999999998,-13059.18,-4119.48
-10880.055,-11668.814999999999,-22490.325,-6531.57,481.68,-30204.18,-13077.99,-4121.415
-10910.564999999999,-11695.275,-22511.565,-6538.724999999999,464.17499999999995,-30241.89,-13107.869999999999,-4146.705
-10902.779999999999,-11684.34,-22494.87,-6523.245,461.655,-30268.215,-13106.789999999999,-4136.849999999999
-10863.99,-11639.25,-22448.114999999998,-6486.705,481.22999999999996,-30291.84,-13097.564999999999,-4115.295
