ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
-10688.58,-11582.1,-22079.295,-6305.219999999999,534.645,-29858.309999999998,-12192.119999999999,-4251.599999999999
-10673.414999999999,-11541.914999999999,-22050.945,-6298.155,519.345,-29880.855,-12204.63,-4236.705
-10672.244999999999,-11537.82,-22016.969999999998,-6303.825,505.84499999999997,-29904.614999999998,-12235.59,-4247.55
-10700.369999999999,-11573.234999999999,-22038.12,-6322.365,507.33,-29892.555,-12211.064999999999,-4267.665
-10705.23,-11581.83,-22054.14,-6319.575,483.65999999999997,-29893.454999999998,-12168.494999999999,-4266.405
-10673.73,-11539.71,-22017.285,-6310.304999999999,489.195,-29888.28,-12243.15,-4249.665
-10670.265,-11530.845,-22010.355,-6312.78,512.37,-29888.414999999997,-12314.16,-4258.889999999999
-10704.824999999999,-11579.535,-22062.42,-6344.505,486.135,-29897.145,-12263.355,-4273.29
-10687.725,-11565.675,-22046.715,-6303.285,503.37,-29886.03,-12236.175,-4250.295
-10661.805,-11527.38,-22005.405,-6267.33,532.62,-29869.02,-12244.814999999999,-4237.29
-10672.425,-11528.685,-22003.29,-6287.13,544.41,-29869.469999999998,-12283.695,-4259.925
-10675.484999999999,-11551.68,-22035.285,-6304.905,490.32,-29947.77,-12292.695,-4255.065
-10657.215,-11529.945,-22025.969999999998,-6306.03,461.47499999999997,-29974.05,-12250.619999999999,-4228.065
-10647.63,-11509.154999999999,-21999.6,-6307.785,477.85499999999996,-29934.0,-12186.449999999999,-4219.425
-10669.59,-11550.42,-22027.77,-6311.474999999999,504.405,-29876.129999999997,-12177.09,-4241.745
-10664.279999999999,-11560.814999999999,-22037.085,-6277.365,577.53,-29815.289999999997,-12178.305,-4234.86
-10684.845,-11546.685,-22024.62,-6284.565,546.0749999999999,-29862.765,-12236.895,-4253.67
-10711.17,-11583.945,-22074.614999999998,-6357.15,454.995,-29963.204999999998,-12276.539999999999,-4267.44
-10689.525,-11579.715,-22076.415,-6346.53,499.22999999999996,-29927.07,-12260.115,-4252.59
-10678.095,-11565.045,-22065.93,-6357.78,519.93,-29858.129999999997,-12199.185,-4231.53
-10686.824999999999,-11558.789999999999,-22056.704999999998,-6358.679999999999,468.85499999999996,-29922.12,-12246.975,-4257.09
-10699.154999999999,-11560.77,-22045.59,-6320.5199999999995,458.09999999999997,-29918.25,-12228.795,-4278.465
-10663.244999999999,-11525.039999999999,-22001.129999999997,-6272.054999999999,554.85,-29856.149999999998,-12209.535,-4246.514999999999
-10642.859999999999,-11502.449999999999,-21974.895,-6229.349999999999,585.27,-29879.82,-12259.529999999999,-4219.065
-10652.175,-11510.1,-21998.25,-6273.54,493.83,-30074.67,-12325.275,-4235.22
-10692.135,-11560.68,-22048.29,-6326.955,405.585,-30150.405,-12304.26,-4266.36
-10686.779999999999,-11570.535,-22049.01,-6314.58,494.46,-29870.1,-12206.385,-4243.68
-10655.055,-11536.965,-22014.675,-6257.61,624.555,-29647.17,-12153.015,-4221.36
-10672.154999999999,-11536.154999999999,-22022.954999999998,-6276.195,563.22,-29782.53,-12235.59,-4251.599999999999
-10695.195,-11556.494999999999,-22041.405,-6304.41,525.285,-29854.98,-12239.369999999999,-4274.235
-10654.109999999999,-11520.449999999999,-22008.195,-6273.8099999999995,551.2049999999999,-29862.855,-12152.88,-4225.095
-10623.96,-11491.515,-21976.29,-6246.2699999999995,571.68,-29891.52,-12189.33,-4188.24
-10652.265,-11513.52,-21994.515,-6261.974999999999,553.05,-29874.465,-12282.255,-4238.82
-10705.904999999999,-11584.845,-22071.6,-6344.46,460.71,-29915.46,-12268.484999999999,-4285.08
-10718.865,-11591.595,-22078.62,-6344.415,473.715,-29937.824999999997,-12234.555,-4282.83
-10725.84,-11585.88,-22072.23,-6339.69,494.72999999999996,-29869.739999999998,-12245.715,-4297.32
-10692.18,-11558.295,-22042.934999999998,-6302.969999999999,529.1999999999999,-29840.895,-12268.845,-4273.245
-10643.265,-11502.404999999999,-21984.84,-6245.594999999999,579.735,-29839.86,-12258.63,-4235.3099999999995
-10659.24,-11515.994999999999,-21998.25,-6263.415,551.655,-29910.465,-12303.314999999999,-4254.345
-10704.195,-11575.125,-22063.635,-6337.53,469.62,-29966.129999999997,-12279.6,-4273.065
-10696.859999999999,-11572.38,-22052.655,-6318.135,506.60999999999996,-29846.61,-12132.404999999999,-4240.8
-10708.785,-11581.695,-22058.28,-6314.715,520.8299999999999,-29844.629999999997,-12154.365,-4261.68
-10746.765,-11619.765,-22103.64,-6362.73,471.375,-29932.289999999997,-12269.97,-4310.639999999999
-10727.369999999999,-11599.335,-22086.495,-6354.764999999999,466.10999999999996,-29966.895,-12304.439999999999,-4292.639999999999
-10666.89,-11549.699999999999,-22046.579999999998,-6332.715,475.46999999999997,-29935.844999999998,-12251.609999999999,-4224.51
-10622.025,-11504.654999999999,-22000.23,-6270.21,556.605,-29831.67,-12194.414999999999,-4186.9349999999995
-10639.574999999999,-11510.055,-21999.149999999998,-6264.855,558.855,-29858.895,-12219.21,-4215.014999999999
-10659.914999999999,-11528.73,-22005.36,-6259.635,573.975,-29876.175,-12255.84,-4240.98
-10689.84,-11569.994999999999,-22047.524999999998,-6297.255,532.89,-29900.204999999998,-12300.66,-4270.455
-10715.67,-11593.26,-22084.469999999998,-6356.969999999999,449.72999999999996,-29943.719999999998,-12276.945,-4273.155
-10691.279999999999,-11571.21,-22068.629999999997,-6351.525,455.03999999999996,-29958.704999999998,-12227.58,-4256.82
-10686.015,-11571.795,-22063.815,-6333.615,493.2,-29935.89,-12217.68,-4254.389999999999
-10692.18,-11588.175,-22088.655,-6336.719999999999,512.01,-29879.504999999997,-12215.25,-4249.62
-10684.664999999999,-11567.25,-22069.395,-6323.804999999999,524.97,-29837.835,-12234.105,-4253.8949999999995
-10669.23,-11567.25,-22074.975,-6338.655,521.46,-29841.66,-12177.494999999999,-4241.295
-10650.914999999999,-11507.58,-21988.17,-6283.755,550.125,-29903.94,-12191.58,-4232.474999999999
-10621.845,-11459.07,-21934.035,-6250.679999999999,565.6949999999999,-29947.815,-12289.23,-4216.455
-10694.88,-11574.404999999999,-22075.92,-6372.945,505.935,-29886.48,-12236.58,-4251.465
-10703.744999999999,-11580.074999999999,-22088.114999999998,-6426.54,493.91999999999996,-29858.489999999998,-12223.664999999999,-4253.67
-10684.71,-11564.414999999999,-22068.989999999998,-6393.375,534.96,-29863.89,-12217.545,-4241.385
-10687.815,-11552.715,-22035.915,-6262.469999999999,545.895,-29885.265,-12225.6,-4250.025
-10687.68,-11542.68,-22015.17,-6223.545,503.055,-29950.92,-12252.824999999999,-4258.8
-10677.779999999999,-11541.6,-22031.504999999997,-6291.179999999999,465.34499999999997,-29985.03,-12272.715,-4255.29
-10656.135,-11513.34,-22013.28,-6275.565,477.63,-29977.245,-12282.615,-4253.22
-10678.994999999999,-11533.859999999999,-22031.864999999998,-6270.12,508.185,-29940.39,-12293.595,-4280.625
-10700.64,-11575.755,-22074.66,-6320.7,507.96,-29920.05,-12286.845,-4267.71
-10683.494999999999,-11568.869999999999,-22056.975,-6347.34,553.905,-29862.945,-12203.685,-4228.0199999999995
-10680.615,-11549.25,-22027.815,-6306.48,537.03,-29836.305,-12213.81,-4239.72
-10669.77,-11530.439999999999,-22018.23,-6316.514999999999,461.385,-29942.414999999997,-12276.945,-4249.3949999999995
-10670.895,-11529.675,-22021.155,-6301.035,476.145,-29992.77,-12252.06,-4257.135
-10680.615,-11546.234999999999,-22035.42,-6301.665,453.06,-29997.315,-12273.435,-4260.69
-10679.67,-11547.765,-22025.61,-6296.535,480.78,-29915.19,-12272.265,-4255.38
-10684.664999999999,-11554.47,-22039.695,-6309.36,510.79499999999996,-29911.725,-12282.975,-4261.545
-10677.465,-11542.545,-22029.075,-6289.92,558.81,-29824.695,-12229.92,-4243.724999999999
-10665.135,-11529.675,-22009.68,-6266.5199999999995,573.93,-29843.82,-12251.835,-4236.795
-10634.94,-11486.25,-21961.53,-6221.025,613.5749999999999,-29787.48,-12195.09,-4225.5
-10640.25,-11499.75,-21971.969999999998,-6221.205,630.9449999999999,-29724.614999999998,-12097.395,-4217.445
-10670.805,-11554.605,-22036.14,-6285.915,556.8299999999999,-29821.949999999997,-12181.545,-4229.639999999999
-10742.445,-11621.205,-22112.864999999998,-6379.83,445.185,-29958.524999999998,-12276.449999999999,-4278.69
-10741.005,-11607.615,-22093.92,-6362.505,470.07,-29927.07,-12226.904999999999,-4284.315
-10682.73,-11533.635,-22014.18,-6283.349999999999,533.835,-29899.934999999998,-12283.92,-4273.605
-10691.234999999999,-11559.779999999999,-22048.695,-6321.24,489.28499999999997,-29926.305,-12271.904999999999,-4266.405
-10657.35,-11533.59,-22028.85,-6298.469999999999,512.1,-29911.815,-12251.52,-4230.945
-10643.355,-11511.494999999999,-22010.535,-6281.82,527.04,-29906.145,-12278.16,-4239.54
-10667.925,-11530.484999999999,-22016.34,-6282.855,532.71,-29901.51,-12306.24,-4264.47
-10678.32,-11545.515,-22029.84,-6293.07,521.505,-29899.305,-12302.64,-4266.315
-10701.315,-11581.02,-22063.95,-6319.215,508.54499999999996,-29863.395,-12204.63,-4264.875
-10711.395,-11606.939999999999,-22090.454999999998,-6340.23,483.65999999999997,-29910.51,-12224.43,-4266.99
-10707.164999999999,-11605.635,-22085.864999999998,-6337.304999999999,491.805,-29952.629999999997,-12266.055,-4258.755
-10686.914999999999,-11557.26,-22046.85,-6304.815,527.355,-29934.899999999998,-12230.91,-4250.745
-10680.705,-11544.074999999999,-22035.375,-6293.5199999999995,544.41,-29848.905,-12197.43,-4251.87
-10676.43,-11555.1,-22049.954999999998,-6313.275,507.78,-29866.995,-12200.265,-4227.615
-10664.505,-11542.455,-22042.485,-6309.719999999999,515.6999999999999,-29889.315,-12230.865,-4224.285
-10651.185,-11511.72,-22009.05,-6273.405,552.285,-29867.625,-12261.285,-4246.47
-10675.395,-11533.59,-22021.29,-6281.415,539.28,-29866.995,-12276.314999999999,-4274.955
-10696.005,-11565.945,-22058.37,-6324.12,497.655,-29882.024999999998,-12195.09,-4250.565
-10675.395,-11551.32,-22054.41,-6316.155,510.34499999999997,-29899.934999999998,-12207.105,-4214.97
-10674.315,-11548.439999999999,-22058.37,-6310.08,511.155,-29918.204999999998,-12249.18,-4230.72
-10692.18,-11563.244999999999,-22072.32,-6335.37,486.9,-29922.975,-12252.465,-4253.58
-10683.225,-11548.755,-22042.665,-6336.764999999999,475.695,-29918.52,-12238.875,-4251.0599999999995
-10665.315,-11533.14,-22017.465,-6308.639999999999,499.54499999999996,-29911.004999999997,-12230.73,-4239.855
-10665.18,-11548.98,-22047.704999999998,-6304.23,519.66,-29894.715,-12224.564999999999,-4232.565
-10672.74,-11551.365,-22072.905,-6300.405,522.09,-29929.815,-12260.34,-4243.5
-10674.81,-11557.17,-22073.265,-6322.365,485.59499999999997,-29979.989999999998,-12267.494999999999,-4249.71
-10680.48,-11556.09,-22038.795,-6310.98,500.66999999999996,-29951.504999999997,-12265.109999999999,-4252.23
-10676.43,-11542.59,-22016.34,-6299.639999999999,530.865,-29885.039999999997,-12259.08,-4250.745
-10685.97,-11562.164999999999,-22051.53,-6336.9,509.76,-29908.079999999998,-12242.88,-4255.74
-10707.119999999999,-11589.57,-22090.995,-6393.915,459.85499999999996,-29939.265,-12233.744999999999,-4270.139999999999
-10717.02,-11597.355,-22110.614999999998,-6420.0599999999995,428.31,-29970.989999999998,-12275.414999999999,-4285.08
-10664.865,-11527.695,-22032.0,-6331.545,469.16999999999996,-29956.77,-12293.234999999999,-4241.025
-10644.705,-11502.63,-21983.129999999997,-6256.3949999999995,514.35,-29918.879999999997,-12259.755,-4218.255
-10665.315,-11527.56,-22006.485,-6246.945,571.545,-29856.914999999997,-12190.725,-4231.665
-10647.315,-11506.68,-21991.23,-6229.889999999999,612.27,-29826.585,-12166.74,-4212.315
-10606.815,-11473.92,-21969.18,-6208.335,617.49,-29806.605,-12206.789999999999,-4185.945
-10627.695,-11496.555,-21989.835,-6214.139999999999,594.0,-29836.8,-12241.08,-4217.535
-10696.455,-11565.18,-22060.89,-6316.695,518.4449999999999,-29924.954999999998,-12324.285,-4281.165
-10705.095,-11571.705,-22067.64,-6370.0199999999995,487.575,-29941.469999999998,-12346.154999999999,-4291.245
-10669.635,-11529.09,-22026.78,-6318.09,482.53499999999997,-29935.62,-12294.404999999999,-4266.855
-10625.94,-11486.789999999999,-21983.489999999998,-6267.51,517.23,-29879.684999999998,-12212.64,-4218.57
-10610.865,-11458.395,-21952.89,-6257.295,549.765,-29927.789999999997,-12236.22,-4218.12
-10721.789999999999,-11584.395,-22081.454999999998,-6405.525,416.115,-30033.855,-12273.48,-4305.555
-10764.449999999999,-11644.154999999999,-22136.579999999998,-6409.349999999999,477.85499999999996,-29856.375,-12261.195,-4331.61
-10702.35,-11553.119999999999,-22035.375,-6252.389999999999,616.68,-29741.399999999998,-12198.195,-4292.099999999999
-10676.789999999999,-11540.475,-22027.094999999998,-6246.045,569.655,-29834.1,-12215.564999999999,-4242.0599999999995
-10697.715,-11592.765,-22087.62,-6322.094999999999,517.05,-29892.645,-12200.13,-4217.264999999999
-10684.619999999999,-11562.615,-22052.024999999998,-6293.835,537.93,-29874.914999999997,-12211.605,-4234.1849999999995
-10665.449999999999,-11528.145,-22008.195,-6249.105,575.685,-29844.09,-12243.465,-4250.474999999999
-10668.734999999999,-11552.535,-22039.335,-6283.125,536.895,-29905.379999999997,-12252.689999999999,-4254.075
-10690.289999999999,-11571.029999999999,-22078.98,-6339.33,478.305,-29939.265,-12210.164999999999,-4258.9349999999995
-10674.045,-11555.505,-22054.545,-6318.585,508.68,-29898.135,-12236.039999999999,-4240.17
-10692.494999999999,-11611.845,-22096.71,-6333.48,510.75,-29920.5,-12289.77,-4248.9
-10690.109999999999,-11580.029999999999,-22072.23,-6312.33,516.42,-29929.274999999998,-12276.045,-4251.195
-10638.494999999999,-11489.67,-21991.95,-6264.495,539.73,-29937.105,-12229.695,-4203.18
