ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
-12600.855,-12149.189999999999,-23706.09,-6831.134999999999,570.42,-29408.805,-11313.314999999999,-3846.645
-12603.015,-12148.244999999999,-23714.864999999998,-6855.075,567.54,-29409.75,-11320.92,-3853.5299999999997
-12596.22,-12136.77,-23709.465,-6852.96,571.275,-29406.78,-11321.055,-3848.1749999999997
-12597.029999999999,-12132.135,-23699.745,-6845.58,574.56,-29402.684999999998,-11317.32,-3848.49
-12601.395,-12145.32,-23704.605,-6859.44,558.0,-29410.829999999998,-11316.96,-3847.5899999999997
-12603.6,-12144.779999999999,-23699.385,-6862.545,557.145,-29413.53,-11324.699999999999,-3849.165
-12609.675,-12151.305,-23724.135,-6886.71,551.835,-29416.635,-11334.06,-3855.24
-12618.09,-12165.615,-23739.795,-6873.255,537.39,-29433.69,-11349.494999999999,-3862.08
-12614.805,-12156.345,-23715.135,-6831.045,545.9399999999999,-29430.27,-11338.064999999999,-3860.19
-12604.05,-12139.515,-23681.07,-6795.09,567.225,-29416.364999999998,-11326.68,-3854.0249999999996
-12601.529999999999,-12137.265,-23679.899999999998,-6811.875,563.22,-29422.17,-11338.65,-3855.96
-12601.845,-12140.369999999999,-23702.129999999997,-6813.585,568.755,-29418.66,-11332.98,-3852.3599999999997
-12599.595,-12137.265,-23696.864999999998,-6804.0,577.935,-29407.14,-11314.08,-3843.8999999999996
-12608.1,-12150.765,-23707.215,-6822.719999999999,567.4499999999999,-29399.715,-11290.365,-3840.165
-12607.785,-12146.939999999999,-23703.254999999997,-6821.594999999999,570.3299999999999,-29395.395,-11301.75,-3850.47
-12600.72,-12136.095,-23691.149999999998,-6811.469999999999,579.9599999999999,-29388.78,-11308.904999999999,-3852.6299999999997
-12600.765,-12139.425,-23697.27,-6819.84,573.93,-29392.289999999997,-11311.335,-3851.055
-12603.689999999999,-12140.865,-23698.575,-6823.8,571.5,-29395.035,-11308.904999999999,-3853.4849999999997
-12603.779999999999,-12142.215,-23700.239999999998,-6826.86,570.06,-29396.114999999998,-11297.34,-3848.3999999999996
