ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
-11947.365,-12004.425,-23328.18,-6767.1449999999995,407.025,-29728.395,-11373.3,-3919.3199999999997
-11949.119999999999,-12015.27,-23363.684999999998,-6816.96,389.745,-29730.105,-11374.154999999999,-3919.815
-11952.72,-12022.02,-23383.215,-6849.2699999999995,382.86,-29731.949999999997,-11382.48,-3923.19
-11957.4,-12021.795,-23373.54,-6857.594999999999,373.09499999999997,-29739.735,-11396.97,-3930.0299999999997
-11957.895,-12024.494999999999,-23379.885,-6845.13,372.015,-29743.289999999997,-11397.42,-3931.56
-11956.14,-12023.505,-23373.45,-6805.9349999999995,376.38,-29741.309999999998,-11376.09,-3925.98
-11952.0,-12015.72,-23351.355,-6784.2,391.005,-29737.079999999998,-11366.145,-3919.5899999999997
-11951.505,-12010.859999999999,-23342.355,-6778.3949999999995,398.88,-29743.065,-11383.244999999999,-3923.37
-11945.52,-11997.404999999999,-23318.864999999998,-6779.295,396.99,-29740.454999999998,-11379.465,-3923.7749999999996
-11937.689999999999,-11995.47,-23333.535,-6814.62,394.83,-29735.55,-11365.064999999999,-3913.9649999999997
-11942.73,-12010.814999999999,-23362.92,-6847.469999999999,383.175,-29747.969999999998,-11372.939999999999,-3912.165
-11956.23,-12020.984999999999,-23369.535,-6850.035,374.21999999999997,-29763.09,-11404.664999999999,-3930.48
-11956.41,-12022.064999999999,-23364.495,-6823.98,365.66999999999996,-29771.504999999997,-11417.265,-3933.495
-11954.609999999999,-12011.715,-23344.29,-6777.585,383.94,-29756.789999999997,-11402.01,-3932.7749999999996
-11955.555,-12009.869999999999,-23344.469999999998,-6790.094999999999,390.555,-29747.34,-11378.25,-3924.855
-11955.465,-12017.295,-23357.295,-6815.25,373.365,-29763.495,-11388.645,-3920.355
-11956.185,-12020.49,-23357.114999999998,-6810.75,370.08,-29772.495,-11399.265,-3926.3849999999998
-11949.345,-12006.855,-23334.03,-6784.605,391.5,-29754.675,-11373.84,-3926.25
-11936.52,-11993.22,-23331.015,-6779.5199999999995,409.68,-29733.524999999998,-11341.71,-3914.8199999999997
-11936.43,-11993.039999999999,-23336.64,-6785.46,405.35999999999996,-29743.155,-11353.275,-3912.705
-11948.895,-12011.625,-23352.03,-6807.105,382.635,-29768.039999999997,-11378.07,-3917.43
-11945.205,-12006.09,-23341.41,-6801.705,383.66999999999996,-29769.57,-11397.42,-3918.105
-11943.27,-12000.195,-23337.945,-6793.11,396.04499999999996,-29760.75,-11398.32,-3921.66
-11941.154999999999,-11995.199999999999,-23336.864999999998,-6793.875,396.945,-29756.925,-11409.84,-3928.815
-11937.645,-11991.689999999999,-23331.329999999998,-6795.764999999999,390.06,-29763.719999999998,-11429.505,-3927.105
-11947.095,-12004.064999999999,-23349.78,-6813.36,376.065,-29782.305,-11437.605,-3938.04
-11944.755,-11997.99,-23345.235,-6808.679999999999,384.21,-29770.515,-11407.68,-3932.685
